offerdate,sold_premium,offered_premium,purchase_price,purchase_date,item_age,pricing_point,predictedconversionrate,plan_flag,plan_count,plansactive_lastyear_count,planscancelled_lastyear_count,claims_count,claim_amount,price_diff,ismodel,sale_flag,base_rate,manufacturerbrandname_enc,itemcategoryname_enc,itemsupercategorycode_enc,invalid_price_flag,price_diff_check,price_diff_matches
2023-04-05,,48.12,490.0,2023-04-05,0.0,@22%,0.08,0,0.0,0.0,0.0,0.0,0.0,0.245341615,yes,0,38.64,11,14,12,False,9.234658384999998,False
2023-04-06,,112.56,899.0,2023-03-25,12.0,@23%,0.04,0,0.0,0.0,0.0,0.0,0.0,0.299168975,yes,0,86.64,74,34,3,False,25.620831025,False
2023-04-19,,69.72,333.21,2023-04-13,6.0,@23%,0.15,0,0.0,0.0,0.0,0.0,0.0,0.096226415,yes,0,63.6,57,37,4,False,6.023773584999997,False
2023-04-13,,48.12,563.26,2023-04-13,0.0,@22%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.066489362,yes,0,45.12,50,12,4,False,2.933510638,False
2023-03-15,,79.44,599.99,2023-03-10,5.0,@22%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.298039216,yes,0,61.2,34,37,4,False,17.941960783999995,False
2023-03-11,,47.64,300.0,2021-09-15,542.0,@23%,0.25,0,0.0,0.0,0.0,0.0,0.0,0.195783133,yes,0,39.84,89,25,2,False,7.604216866999997,False
2023-03-10,,34.44,300.0,2022-03-26,349.0,@23%,0.28,0,0.0,0.0,0.0,0.0,0.0,0.298642534,yes,0,26.52,0,19,2,False,7.621357465999998,False
2023-04-15,,69.0,500.0,2023-04-15,0.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,69.0,57,36,4,False,0.0,True
2023-04-13,,34.68,220.0,2023-04-04,9.0,@22%,0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,yes,0,34.68,86,32,13,False,0.0,True
2023-03-10,,29.16,219.99,2023-02-24,14.0,@23%,0.27,0,0.0,1.0,1.0,,,-0.173469388,yes,0,35.28,62,19,2,False,-5.946530612000001,False
2023-03-24,,69.72,699.0,2023-03-23,1.0,@22%,0.11,0,0.0,0.0,0.0,,,0.223157895,yes,0,57.0,51,16,12,False,12.496842104999999,False
2023-03-27,48.12,48.12,586.0,2023-02-27,28.0,@23%,0.23,0,0.0,0.0,0.0,0.0,0.0,0.066489362,yes,1,45.12,129,16,12,False,2.933510638,False
2023-04-10,,53.4,300.0,2022-09-21,201.0,@22%,0.23,0,0.0,0.0,0.0,0.0,0.0,0.275071633,yes,0,41.88,62,25,2,False,11.244928366999996,False
2023-03-30,,47.76,529.0,2023-03-16,14.0,@22%,0.13,0,0.0,0.0,0.0,0.0,0.0,-0.024509804,yes,0,48.96,31,35,14,False,-1.1754901960000028,False
2023-03-23,,68.52,369.0,2023-03-16,7.0,@22%,0.36,1,2.0,4.0,2.0,0.0,0.0,0.19706499,yes,0,57.24,74,34,3,False,11.082935009999995,False
2023-04-23,,53.4,550.0,2022-08-23,243.0,@23%,0.36,1,2.0,3.0,1.0,,,0.090686275,yes,0,48.96,107,11,1,False,4.349313724999997,False
2023-04-07,,38.64,200.0,2023-04-07,0.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,38.64,17,15,12,False,0.0,True
2023-03-24,30.6,30.6,300.0,2023-03-23,1.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,1,30.6,7,19,2,False,0.0,True
2023-04-11,,69.36,400.0,2022-07-10,275.0,@23%,0.59,1,2.0,3.0,1.0,3.0,292.53,0.090566038,yes,0,63.6,57,37,4,False,5.669433961999998,False
2023-03-30,,44.28,609.0,2023-03-30,0.0,@23%,0.11,0,0.0,0.0,0.0,0.0,0.0,-0.018617021,yes,0,45.12,7,8,2,False,-0.8213829789999963,False
2023-03-06,,62.28,489.0,2023-03-04,2.0,@23%,0.18,0,0.0,0.0,0.0,0.0,0.0,-0.079787234,yes,0,67.68,57,37,4,False,-5.320212766000005,False
2023-03-29,,69.72,1049.0,2023-03-29,0.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.117307692,yes,0,62.4,85,37,4,False,7.2026923080000005,False
2023-04-03,,34.8,200.0,2023-04-01,2.0,@22%,0.08,0,0.0,0.0,0.0,,,0.003460208,yes,0,34.68,86,32,13,False,0.11653979199999744,False
2023-03-01,,69.72,419.0,2023-02-15,14.0,@23%,0.22,0,0.0,0.0,0.0,0.0,0.0,0.030141844,yes,0,67.68,57,37,4,False,2.009858155999992,False
2023-03-21,,63.6,200.0,2023-03-13,8.0,ASIS FEE,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,no,0,63.6,57,37,4,False,0.0,True
2023-03-21,47.28,47.28,400.0,2022-08-01,232.0,@22%,0.52,1,1.0,2.0,1.0,2.0,95.0,-0.064133017,yes,1,50.52,17,16,12,False,-3.175866983000002,False
2023-03-26,,34.68,299.0,2023-03-23,3.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,-0.033444816,yes,0,35.88,7,25,2,False,-1.1665551840000028,False
2023-03-15,,91.68,210.0,2023-03-14,1.0,@22%,0.13,0,0.0,0.0,0.0,,,0.299319728,yes,0,70.56,16,37,4,False,20.820680272000004,False
2023-04-15,,35.28,500.0,2023-04-04,11.0,@22%,0.18,0,0.0,0.0,0.0,0.0,0.0,-0.048543689,yes,0,37.08,129,19,2,False,-1.7514563109999972,False
2023-04-13,,47.76,409.99,2023-03-30,14.0,@23%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.198795181,yes,0,39.84,12,25,2,False,7.721204818999994,False
2023-03-16,,48.12,250.74,2023-03-09,7.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.148997135,yes,0,41.88,62,8,2,False,6.091002864999995,False
2023-03-31,,38.04,300.0,2023-03-30,1.0,@22%,0.12,0,0.0,0.0,0.0,,,0.148550725,yes,0,33.12,17,9,2,False,4.771449275000002,False
2023-04-24,,67.32,759.0,2023-04-17,7.0,@22%,0.32,1,1.0,1.0,0.0,,,0.298611111,yes,0,51.84,129,16,12,False,15.18138888899999,False
2023-04-13,37.56,37.56,300.0,2021-05-21,692.0,@23%,0.84,1,3.0,3.0,2.0,1.0,85.03,0.109929078,yes,1,33.84,127,19,2,False,3.610070921999999,False
2023-04-19,,47.76,200.0,2023-04-21,-2.0,@23%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.140401146,yes,0,41.88,57,25,2,False,5.739598853999995,False
2023-04-06,,48.12,247.98,2023-02-18,47.0,@23%,0.22,0,0.0,0.0,0.0,0.0,0.0,-0.176591376,yes,0,58.44,56,37,4,False,-10.143408624000001,False
2023-04-12,,34.92,529.0,2023-02-03,68.0,@23%,0.26,0,0.0,0.0,0.0,0.0,0.0,-0.045901639,yes,0,36.6,57,15,12,False,-1.6340983609999997,False
2023-04-11,100.32,100.32,1200.0,2021-04-20,721.0,@22%,0.38,1,2.0,2.0,0.0,,,0.298136646,yes,1,77.28,102,8,2,False,22.741863353999992,False
2023-04-11,,49.68,321.14,2023-03-17,25.0,@23%,0.09,0,0.0,0.0,0.0,0.0,0.0,0.012224939,yes,0,49.08,7,12,4,False,0.5877750610000014,False
2023-03-20,,48.12,699.0,2023-03-20,0.0,@22%,0.23,0,0.0,0.0,0.0,0.0,0.0,0.148997135,yes,0,41.88,57,8,2,False,6.091002864999995,False
2023-04-05,,53.4,300.0,2023-01-24,71.0,@22%,0.2,0,0.0,0.0,0.0,0.0,0.0,0.183510638,yes,0,45.12,129,16,12,False,8.096489362000002,False
2023-04-15,,63.6,325.0,2023-04-15,0.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,63.6,57,37,4,False,0.0,True
2023-04-23,,48.24,349.99,2023-04-18,5.0,@23%,0.08,0,0.0,0.0,0.0,0.0,0.0,0.049608355,yes,0,45.96,57,11,1,False,2.230391645000001,False
2023-04-13,,150.0,1200.0,2023-01-10,93.0,@22%,0.59,1,4.0,6.0,2.0,4.0,1231.94,0.162790698,yes,0,129.0,107,34,3,False,20.837209302,False
2023-03-06,48.12,48.12,300.0,2022-08-01,217.0,@23%,0.15,0,0.0,0.0,0.0,0.0,0.0,0.16909621,yes,1,41.16,12,16,12,False,6.790903790000001,False
2023-04-04,,87.96,459.0,2023-03-31,4.0,@22%,0.16,0,0.0,0.0,0.0,0.0,0.0,0.29964539,yes,0,67.68,57,37,4,False,19.98035460999999,False
2023-04-12,41.88,41.88,200.0,2023-04-11,1.0,ASIS FEE,1.0,1,4.0,5.0,1.0,1.0,0.0,0.0,no,1,41.88,62,25,2,False,0.0,True
2023-04-05,69.72,69.72,799.0,2022-09-05,212.0,@22%,0.31,0,0.0,1.0,1.0,1.0,38.0,0.139215686,yes,1,61.2,129,8,2,False,8.380784313999996,False
2023-03-09,36.12,36.12,600.0,2022-11-09,120.0,@22%,0.49,1,1.0,1.0,0.0,,,0.297413793,yes,1,27.84,12,9,2,False,7.982586206999998,False
2023-03-30,56.52,56.52,240.0,2023-03-30,0.0,@23%,0.18,0,0.0,0.0,0.0,0.0,0.0,-0.052313883,yes,1,59.64,62,37,4,False,-3.0676861169999974,False
2023-03-17,,48.12,750.0,2023-03-15,2.0,@23%,0.09,0,0.0,0.0,0.0,0.0,0.0,0.005012531,yes,0,47.88,8,25,2,False,0.2349874689999949,False
2023-04-03,,35.28,200.0,2023-04-03,0.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,35.28,57,9,2,False,0.0,True
2023-03-15,48.12,48.12,300.0,2023-03-01,14.0,@23%,0.09,0,0.0,0.0,0.0,0.0,0.0,-0.071759259,yes,1,51.84,129,11,1,False,-3.648240741000006,False
2023-03-02,,47.64,500.0,2021-10-02,516.0,@23%,0.25,0,0.0,0.0,0.0,0.0,0.0,0.195783133,yes,0,39.84,89,25,2,False,7.604216866999997,False
2023-03-01,,69.48,300.0,2023-01-01,59.0,@23%,0.38,1,1.0,1.0,0.0,,,0.16498994,yes,0,59.64,57,37,4,False,9.675010060000004,False
2023-04-13,,32.4,300.0,2023-04-06,7.0,@22%,0.24,0,0.0,0.0,0.0,0.0,0.0,-0.081632653,yes,0,35.28,62,9,2,False,-2.798367347000003,False
2023-04-10,,48.12,305.38,2023-04-06,4.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,-0.012315271,yes,0,48.72,57,12,4,False,-0.5876847290000015,False
2023-04-09,,69.72,459.0,2023-04-05,4.0,@22%,0.18,0,,,,0.0,0.0,0.010434783,yes,0,69.0,62,36,4,False,0.7095652169999989,False
2023-03-21,,69.72,247.99,2023-03-21,0.0,@22%,0.23,0,0.0,0.0,0.0,0.0,0.0,0.169014085,yes,0,59.64,57,37,4,False,9.910985914999998,False
2023-04-06,,34.44,300.0,2023-03-24,13.0,@22%,0.16,0,0.0,0.0,0.0,0.0,0.0,0.298642534,yes,0,26.52,34,19,2,False,7.621357465999998,False
2023-04-12,,72.0,325.0,2023-04-04,8.0,@22%,0.04,0,0.0,0.0,0.0,0.0,0.0,0.298701299,yes,0,55.44,98,34,3,False,16.261298701,False
2023-03-03,,34.68,300.0,2023-02-21,10.0,@22%,0.15,0,0.0,0.0,0.0,0.0,0.0,-0.052459016,yes,0,36.6,57,15,12,False,-1.8675409840000017,False
2023-03-13,52.44,52.44,232.46,2023-03-05,8.0,@22%,0.25,1,1.0,1.0,0.0,,,0.095238095,yes,1,47.88,56,12,4,False,4.464761904999995,False
2023-03-06,63.96,63.96,500.0,2022-02-06,393.0,@22%,0.75,1,5.0,5.0,0.0,,,0.239534884,yes,1,51.6,45,16,12,False,12.120465116,False
2023-03-09,,34.68,499.0,2023-02-23,14.0,@23%,0.52,1,3.0,5.0,2.0,1.0,132.98,-0.064724919,yes,0,37.08,74,4,0,False,-2.3352750809999985,False
2023-04-19,,69.72,349.0,2023-01-28,81.0,@23%,0.27,0,0.0,0.0,0.0,0.0,0.0,0.048736462,yes,0,66.48,56,37,4,False,3.191263537999995,False
2023-03-09,,48.12,416.64,2023-03-05,4.0,@23%,0.1,0,0.0,0.0,0.0,0.0,0.0,0.16909621,yes,0,41.16,34,25,2,False,6.790903790000001,False
2023-04-13,,32.64,300.0,2023-04-01,12.0,@23%,0.24,0,0.0,0.0,0.0,0.0,0.0,-0.074829932,yes,0,35.28,62,9,2,False,-2.5651700680000005,False
2023-04-24,,48.12,490.0,2023-04-17,7.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,-0.019559902,yes,0,49.08,7,16,12,False,-0.9404400980000008,False
2023-04-02,,39.84,360.0,2023-03-15,18.0,ASIS FEE,1.0,1,1.0,1.0,0.0,,,0.0,no,0,39.84,7,14,12,False,0.0,True
2023-03-24,,32.4,300.0,2023-03-24,0.0,@23%,0.17,0,0.0,0.0,0.0,0.0,0.0,-0.134615385,yes,0,37.44,26,25,2,False,-4.905384614999999,False
2023-03-14,,86.64,949.0,2023-01-16,57.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,86.64,74,34,3,False,0.0,True
2023-03-11,,66.84,420.0,2023-01-04,66.0,@23%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.298368298,yes,0,51.48,57,16,12,False,15.061631702000007,False
2023-04-20,57.72,57.72,284.74,2023-04-19,1.0,@23%,0.61,1,3.0,4.0,1.0,3.0,262.09,-0.032193159,yes,1,59.64,62,37,4,False,-1.8878068410000017,False
2023-04-10,,62.28,268.24,2023-04-10,0.0,@23%,0.13,0,0.0,0.0,0.0,0.0,0.0,-0.02259887,yes,0,63.72,7,37,4,False,-1.4174011299999978,False
2023-03-23,,69.72,500.0,2023-02-16,35.0,@23%,0.5,0,0.0,6.0,6.0,0.0,0.0,0.21802935,yes,0,57.24,74,34,3,False,12.261970649999997,False
2023-03-02,,66.84,750.0,2022-12-12,80.0,@22%,0.19,0,0.0,0.0,0.0,0.0,0.0,0.298368298,yes,0,51.48,57,16,12,False,15.061631702000007,False
2023-03-28,58.56,58.56,719.0,2023-03-24,4.0,@22%,0.11,0,0.0,0.0,0.0,0.0,0.0,0.29787234,yes,1,45.12,0,16,12,False,13.142127660000005,False
2023-03-21,,48.12,240.0,2022-09-21,181.0,@22%,0.18,0,0.0,0.0,0.0,0.0,0.0,-0.012315271,yes,0,48.72,62,12,4,False,-0.5876847290000015,False
2023-03-20,,47.76,419.0,2022-09-10,191.0,@22%,0.19,0,0.0,0.0,0.0,0.0,0.0,-0.026894866,yes,0,49.08,7,11,1,False,-1.2931051340000004,False
2023-03-10,,69.72,1200.0,2023-03-02,8.0,@23%,0.09,0,0.0,0.0,0.0,0.0,0.0,0.048736462,yes,0,66.48,111,8,2,False,3.191263537999995,False
2023-03-23,,69.36,1200.0,2023-02-10,41.0,@22%,0.16,0,0.0,0.0,0.0,0.0,0.0,-0.067741935,yes,0,74.4,114,8,2,False,-4.972258065000006,False
2023-04-05,,69.72,1200.0,2023-04-05,0.0,@23%,0.06,0,0.0,0.0,0.0,0.0,0.0,-0.062903226,yes,0,74.4,114,8,2,False,-4.617096774000006,False
2023-03-14,,62.28,299.0,2023-03-14,0.0,@23%,0.16,0,0.0,0.0,0.0,0.0,0.0,0.044265594,yes,0,59.64,57,37,4,False,2.5957344060000005,False
2023-04-15,47.64,47.64,300.0,2021-04-01,744.0,@23%,0.51,0,0.0,0.0,0.0,0.0,0.0,0.171091445,yes,1,40.68,57,16,12,False,6.788908555000001,False
2023-03-10,,69.36,625.0,2023-03-10,0.0,@23%,0.21,0,0.0,0.0,0.0,0.0,0.0,0.024822695,yes,0,67.68,57,37,4,False,1.6551773049999927,False
2023-03-12,,40.2,139.0,2023-03-11,1.0,@23%,0.36,1,2.0,2.0,0.0,1.0,85.03,0.087662338,yes,0,36.96,16,34,3,False,3.152337662000002,False
2023-03-21,,66.48,640.0,2023-03-20,1.0,ASIS FEE,1.0,1,2.0,2.0,0.0,,,0.0,no,0,66.48,129,37,4,False,0.0,True
2023-04-01,,62.28,539.99,2023-04-01,0.0,@22%,0.2,0,0.0,0.0,0.0,0.0,0.0,-0.079787234,yes,0,67.68,57,37,4,False,-5.320212766000005,False
2023-03-08,47.76,47.76,300.0,2020-11-30,828.0,@23%,0.55,0,0.0,0.0,0.0,0.0,0.0,0.195195195,yes,1,39.96,21,14,12,False,7.604804804999997,False
2023-03-20,,41.88,220.0,2023-03-20,0.0,ASIS FEE,1.0,1,2.0,2.0,0.0,,,0.0,no,0,41.88,62,25,2,False,0.0,True
2023-04-05,,47.76,300.0,2023-03-10,26.0,@23%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.058510638,yes,0,45.12,129,11,1,False,2.5814893620000006,False
2023-03-08,69.72,69.72,279.99,2022-12-20,78.0,@22%,0.35,1,2.0,2.0,0.0,,,0.215481172,yes,1,57.36,16,11,1,False,12.144518827999999,False
2023-03-22,48.12,48.12,226.72,2023-03-21,1.0,@23%,0.14,0,0.0,0.0,0.0,0.0,0.0,-0.176591376,yes,1,58.44,56,37,4,False,-10.143408624000001,False
2023-04-14,,69.72,300.0,2023-04-07,7.0,@22%,0.17,0,0.0,0.0,0.0,0.0,0.0,0.19301848,yes,0,58.44,17,37,4,False,11.086981520000002,False
2023-03-29,,32.4,266.0,2023-03-28,1.0,@23%,0.27,0,0.0,1.0,1.0,,,-0.065743945,yes,0,34.68,7,14,12,False,-2.2142560550000012,False
2023-04-06,,69.72,300.0,2023-04-06,0.0,@22%,0.17,0,0.0,0.0,0.0,0.0,0.0,0.169014085,yes,0,59.64,62,37,4,False,9.910985914999998,False
2023-04-05,,48.96,250.0,2023-03-22,14.0,ASIS FEE,1.0,1,5.0,10.0,5.0,3.0,278.53,0.0,no,0,48.96,31,35,14,False,0.0,True
2023-04-03,,45.6,300.0,2023-04-03,0.0,@23%,0.34,0,0.0,0.0,0.0,,,-0.235412475,yes,0,59.64,57,37,4,False,-13.804587524999999,False
2023-03-13,69.72,69.72,329.0,2023-03-11,2.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.094161959,yes,1,63.72,7,37,4,False,5.905838041,False
2023-04-07,,52.56,629.0,2023-04-06,1.0,@23%,0.25,1,1.0,1.0,0.0,,,0.233802817,yes,0,42.6,74,4,0,False,9.726197183,False
2023-03-21,,32.52,209.99,2023-03-17,4.0,@23%,0.26,0,0.0,5.0,5.0,1.0,68.56,-0.062283737,yes,0,34.68,86,32,13,False,-2.0977162629999966,False
2023-04-06,,79.08,449.0,2023-03-30,7.0,@22%,0.37,1,1.0,1.0,0.0,,,0.297244094,yes,0,60.96,127,37,4,False,17.822755905999998,False
2023-03-15,43.44,43.44,300.0,2021-12-15,455.0,@22%,0.75,1,4.0,4.0,0.0,,,0.297491039,yes,1,33.48,105,19,2,False,9.662508961,False
2023-03-07,,47.28,299.0,2023-03-07,0.0,@23%,0.3,1,1.0,1.0,0.0,0.0,0.0,0.04787234,yes,0,45.12,7,8,2,False,2.1121276600000036,False
2023-03-27,,89.64,650.0,2023-03-26,1.0,@22%,0.2,0,0.0,0.0,0.0,0.0,0.0,0.299130435,yes,0,69.0,57,36,4,False,20.340869565000002,False
2023-03-27,,53.4,450.0,2022-12-27,90.0,@23%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.08801956,yes,0,49.08,7,16,12,False,4.23198044,False
2023-04-03,,53.04,446.3,2023-03-31,3.0,ASIS FEE,1.0,0,0.0,0.0,0.0,,,0.0,no,0,53.04,11,37,4,False,0.0,True
2023-04-07,,63.6,340.0,2023-02-24,42.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,63.6,57,37,4,False,0.0,True
2023-03-31,34.92,34.92,409.99,2023-03-30,1.0,@22%,0.6,1,2.0,2.0,0.0,0.0,0.0,-0.045901639,yes,1,36.6,57,15,12,False,-1.6340983609999997,False
2023-03-13,35.88,35.88,260.0,2023-03-11,2.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,1,35.88,7,25,2,False,0.0,True
2023-04-05,,69.72,399.0,2023-03-29,7.0,@23%,0.08,0,0.0,0.0,0.0,0.0,0.0,0.249462366,yes,0,55.8,74,37,4,False,13.670537634000002,False
2023-03-05,,44.28,200.0,2023-03-03,2.0,@22%,0.13,0,0.0,0.0,0.0,,,0.03943662,yes,0,42.6,17,11,1,False,1.6405633799999997,False
2023-04-16,59.76,59.76,231.12,2023-04-16,0.0,@23%,0.58,1,4.0,5.0,1.0,0.0,0.0,0.0969163,yes,1,54.48,7,37,4,False,5.183083700000001,False
2023-04-12,,48.12,199.99,2023-04-10,2.0,@23%,0.48,1,2.0,2.0,0.0,,,-0.15932914,yes,0,57.24,74,34,3,False,-8.960670860000004,False
2023-04-02,,112.56,999.99,2023-03-24,9.0,@22%,0.07,0,0.0,0.0,0.0,0.0,0.0,0.299168975,yes,0,86.64,74,34,3,False,25.620831025,False
2023-03-30,66.48,66.48,489.95,2023-03-28,2.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,1,66.48,56,37,4,False,0.0,True
2023-04-04,,61.2,646.61,2023-04-04,0.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,61.2,0,37,4,False,0.0,True
2023-04-03,,32.52,49.97,2023-03-14,20.0,@22%,0.19,0,0.0,0.0,0.0,0.0,0.0,-0.028673835,yes,0,33.48,33,9,2,False,-0.9313261649999938,False
2023-03-29,,45.12,300.0,2023-01-29,59.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,45.12,77,11,1,False,0.0,True
2023-03-23,,69.72,490.0,2023-03-18,5.0,@23%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.010434783,yes,0,69.0,62,36,4,False,0.7095652169999989,False
2023-03-15,,69.72,500.0,2022-06-24,264.0,@23%,0.29,0,0.0,0.0,0.0,0.0,0.0,0.030141844,yes,0,67.68,57,37,4,False,2.009858155999992,False
2023-03-29,,32.4,381.55,2023-02-24,33.0,@22%,0.13,0,0.0,0.0,0.0,0.0,0.0,-0.096989967,yes,0,35.88,7,25,2,False,-3.383010033000004,False
2023-04-03,,45.6,200.0,2023-04-02,1.0,@23%,0.07,0,0.0,0.0,0.0,0.0,0.0,0.144578313,yes,0,39.84,56,25,2,False,5.615421686999998,False
2023-03-25,,50.04,320.0,2023-03-23,2.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,50.04,57,12,4,False,0.0,True
2023-04-05,69.72,69.72,244.99,2023-01-05,90.0,@22%,0.21,0,0.0,0.0,0.0,0.0,0.0,0.169014085,yes,1,59.64,62,37,4,False,9.910985914999998,False
2023-03-26,,44.4,271.0,2023-03-24,2.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,44.4,16,16,12,False,0.0,True
2023-04-24,,53.4,487.32,2023-04-24,0.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.08801956,yes,0,49.08,7,16,12,False,4.23198044,False
2023-04-13,,48.12,299.0,2023-04-13,0.0,@22%,0.09,0,0.0,0.0,0.0,0.0,0.0,0.046997389,yes,0,45.96,57,11,1,False,2.1130026109999966,False
2023-04-01,,32.64,289.0,2023-02-25,35.0,@23%,0.2,0,0.0,0.0,0.0,0.0,0.0,-0.180722892,yes,0,39.84,7,11,1,False,-7.0192771080000025,False
2023-03-29,,41.4,284.0,2022-12-10,109.0,@22%,0.49,1,2.0,3.0,1.0,0.0,0.0,0.296992481,yes,0,31.92,12,19,2,False,9.183007518999997,False
2023-03-12,,48.12,420.0,2023-03-05,7.0,@23%,0.08,0,0.0,0.0,0.0,0.0,0.0,0.005012531,yes,0,47.88,56,12,4,False,0.2349874689999949,False
2023-04-14,,51.72,502.12,2023-04-14,0.0,@23%,0.07,0,0.0,0.0,0.0,0.0,0.0,0.298192771,yes,0,39.84,7,14,12,False,11.581807228999995,False
2023-04-12,47.76,47.76,380.0,2023-04-12,0.0,@23%,0.31,1,1.0,1.0,0.0,,,0.140401146,yes,1,41.88,62,8,2,False,5.739598853999995,False
2023-03-15,,48.12,88.95,2023-03-13,2.0,@23%,0.06,0,0.0,0.0,0.0,0.0,0.0,-0.007425743,yes,0,48.48,16,35,14,False,-0.35257425699999945,False
2023-03-22,,79.44,699.0,2023-03-17,5.0,@22%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.298039216,yes,0,61.2,129,37,4,False,17.941960783999995,False
2023-04-02,,33.12,300.0,2023-03-19,14.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,33.12,56,19,2,False,0.0,True
2023-03-30,38.04,38.04,407.0,2023-03-24,6.0,@23%,0.51,1,3.0,3.0,0.0,0.0,0.0,0.096885813,yes,1,34.68,0,19,2,False,3.2631141869999993,False
2023-04-13,,69.72,1000.0,2023-04-13,0.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.223157895,yes,0,57.0,51,16,12,False,12.496842104999999,False
2023-02-28,,53.4,279.0,2023-02-28,0.0,@23%,0.08,0,0.0,0.0,0.0,0.0,0.0,-0.067085954,yes,0,57.24,74,34,3,False,-3.7729140460000035,False
2023-04-11,,53.4,300.0,2023-03-31,11.0,@23%,0.14,0,0.0,0.0,0.0,0.0,0.0,0.183510638,yes,0,45.12,0,16,12,False,8.096489362000002,False
2023-03-26,,62.28,280.0,2023-03-25,1.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.065708419,yes,0,58.44,56,37,4,False,3.7742915810000035,False
2023-04-20,,48.24,300.0,2023-03-24,27.0,@22%,0.15,0,0.0,0.0,0.0,0.0,0.0,0.077747989,yes,0,44.76,34,9,2,False,3.402252011000004,False
2023-04-03,,48.12,200.0,2023-04-04,-1.0,@23%,0.09,0,0.0,0.0,0.0,0.0,0.0,-0.065268065,yes,0,51.48,57,11,1,False,-3.2947319349999993,False
2023-04-08,48.12,48.12,384.0,2023-03-15,24.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,-0.071759259,yes,1,51.84,129,11,1,False,-3.648240741000006,False
2023-03-13,,45.96,300.0,2023-03-10,3.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,0,45.96,62,11,1,False,0.0,True
2023-03-28,,32.52,99.0,2023-03-28,0.0,@23%,0.16,0,0.0,0.0,0.0,0.0,0.0,-0.062283737,yes,0,34.68,56,35,14,False,-2.0977162629999966,False
2023-04-19,,48.12,279.99,2023-04-19,0.0,@23%,0.13,0,0.0,0.0,0.0,0.0,0.0,0.083783784,yes,0,44.4,16,16,12,False,3.636216215999999,False
2023-03-24,,53.4,322.0,2022-11-27,117.0,@23%,0.18,0,0.0,0.0,0.0,0.0,0.0,0.161879896,yes,0,45.96,62,16,12,False,7.278120103999997,False
2023-03-21,59.64,59.64,200.0,2023-03-21,0.0,ASIS FEE,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,no,1,59.64,57,37,4,False,0.0,True
2023-02-28,,69.72,453.88,2023-02-28,0.0,@22%,0.12,0,0.0,0.0,0.0,0.0,0.0,0.094161959,yes,0,63.72,7,37,4,False,5.905838041,False
2023-04-14,47.76,47.76,300.0,2022-04-14,365.0,@23%,0.47,1,1.0,1.0,0.0,0.0,0.0,0.039164491,yes,1,45.96,62,11,1,False,1.7608355089999972,False
2023-03-21,,69.72,329.0,2023-03-19,2.0,@23%,0.13,0,0.0,0.0,0.0,0.0,0.0,0.048736462,yes,0,66.48,56,37,4,False,3.191263537999995,False
2023-03-02,,69.72,300.0,2023-03-02,0.0,@23%,0.21,0,0.0,0.0,0.0,0.0,0.0,0.169014085,yes,0,59.64,57,37,4,False,9.910985914999998,False
